blobs-account,LRS,europe-west, First 50 terabyte (TB) / month ,0.01
blobs-account,LRS,france-central, First 50 terabyte (TB) / month ,0.0105
blobs-account,LRS,france-south, First 50 terabyte (TB) / month ,0.01365
blobs-account,LRS,germany-central, First 50 terabyte (TB) / month ,0.0115
blobs-account,LRS,germany-northeast, First 50 terabyte (TB) / month ,0.0115
blobs-account,LRS,japan-east, First 50 terabyte (TB) / month ,0.015
blobs-account,LRS,japan-west, First 50 terabyte (TB) / month ,0.015
blobs-account,LRS,korea-central, First 50 terabyte (TB) / month ,0.0144
blobs-account,LRS,korea-south, First 50 terabyte (TB) / month ,0.0144
blobs-account,LRS,south-india, First 50 terabyte (TB) / month ,0.015
blobs-account,LRS,united-kingdom-south, First 50 terabyte (TB) / month ,0.0105
blobs-account,LRS,united-kingdom-west, First 50 terabyte (TB) / month ,0.0105
blobs-account,LRS,us-central, First 50 terabyte (TB) / month ,0.01
blobs-account,LRS,us-east, First 50 terabyte (TB) / month ,0.0152
blobs-account,LRS,us-east-2, First 50 terabyte (TB) / month ,0.01
blobs-account,LRS,usgov-arizona, First 50 terabyte (TB) / month ,0.016
blobs-account,LRS,usgov-texas, First 50 terabyte (TB) / month ,0.016
blobs-account,LRS,usgov-virginia, First 50 terabyte (TB) / month ,0.016
blobs-account,LRS,us-north-central, First 50 terabyte (TB) / month ,0.0152
blobs-account,LRS,us-south-central, First 50 terabyte (TB) / month ,0.01
blobs-account,LRS,us-west, First 50 terabyte (TB) / month ,0.0152
blobs-account,LRS,us-west-2, First 50 terabyte (TB) / month ,0.01
blobs-account,LRS,us-west-central, First 50 terabyte (TB) / month ,0.01
blobs-account,LRS,west-india, First 50 terabyte (TB) / month ,0.0152
blobs-account,LRS,central-india, First 50 terabyte (TB) / month ,0.0025
blobs-account,LRS,europe-north, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,europe-west, First 50 terabyte (TB) / month ,0.00225
blobs-account,LRS,korea-central, First 50 terabyte (TB) / month ,0.0025
blobs-account,LRS,korea-south, First 50 terabyte (TB) / month ,0.0027
blobs-account,LRS,south-india, First 50 terabyte (TB) / month ,0.003
blobs-account,LRS,us-central, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,us-east, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,us-east-2, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,us-north-central, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,us-south-central, First 50 terabyte (TB) / month ,0.0024
blobs-account,LRS,us-west, First 50 terabyte (TB) / month ,0.0025
blobs-account,LRS,us-west-2, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,us-west-central, First 50 terabyte (TB) / month ,0.002
blobs-account,LRS,asia-pacific-east, Next 450 TB / Month ,0.02304
blobs-account,LRS,asia-pacific-southeast, Next 450 TB / Month ,0.0192
blobs-account,LRS,australia-central, Next 450 TB / Month ,0.024
blobs-account,LRS,australia-central-2, Next 450 TB / Month ,0.024
blobs-account,LRS,australia-east, Next 450 TB / Month ,0.0192
blobs-account,LRS,australia-southeast, Next 450 TB / Month ,0.0192
blobs-account,LRS,brazil-south, Next 450 TB / Month ,0.03146
blobs-account,LRS,canada-central, Next 450 TB / Month ,0.0192
blobs-account,LRS,canada-east, Next 450 TB / Month ,0.0192
blobs-account,LRS,central-india, Next 450 TB / Month ,0.0192
blobs-account,LRS,europe-north, Next 450 TB / Month ,0.02112
blobs-account,LRS,europe-west, Next 450 TB / Month ,0.018816
blobs-account,LRS,france-central, Next 450 TB / Month ,0.018432
blobs-account,LRS,france-south, Next 450 TB / Month ,0.023961
blobs-account,LRS,germany-central, Next 450 TB / Month ,0.02016
blobs-account,LRS,germany-northeast, Next 450 TB / Month ,0.02016
blobs-account,LRS,japan-east, Next 450 TB / Month ,0.0192
blobs-account,LRS,japan-west, Next 450 TB / Month ,0.0192
blobs-account,LRS,korea-central, Next 450 TB / Month ,0.0192
blobs-account,LRS,korea-south, Next 450 TB / Month ,0.0192
blobs-account,LRS,south-india, Next 450 TB / Month ,0.022848
blobs-account,LRS,united-kingdom-south, Next 450 TB / Month ,0.018432
blobs-account,LRS,united-kingdom-west, Next 450 TB / Month ,0.018432
blobs-account,LRS,us-central, Next 450 TB / Month ,0.017664
blobs-account,LRS,us-east, Next 450 TB / Month ,0.019968
blobs-account,LRS,us-east-2, Next 450 TB / Month ,0.017664
blobs-account,LRS,usgov-arizona, Next 450 TB / Month ,0.02856
blobs-account,LRS,usgov-texas, Next 450 TB / Month ,0.02856
blobs-account,LRS,usgov-virginia, Next 450 TB / Month ,0.028416
blobs-account,LRS,us-north-central, Next 450 TB / Month ,0.019968
blobs-account,LRS,us-south-central, Next 450 TB / Month ,0.017664
blobs-account,LRS,us-west, Next 450 TB / Month ,0.019968
blobs-account,LRS,us-west-2, Next 450 TB / Month ,0.017664
blobs-account,LRS,us-west-central, Next 450 TB / Month ,0.017664
blobs-account,LRS,west-india, Next 450 TB / Month ,0.0192
blobs-account,LRS,asia-pacific-east, Next 450 TB / Month ,0.016
blobs-account,LRS,asia-pacific-southeast, Next 450 TB / Month ,0.016
blobs-account,LRS,australia-central, Next 450 TB / Month ,0.01875
blobs-account,LRS,australia-central-2, Next 450 TB / Month ,0.01875
blobs-account,LRS,australia-east, Next 450 TB / Month ,0.015
blobs-account,LRS,australia-southeast, Next 450 TB / Month ,0.015
blobs-account,LRS,brazil-south, Next 450 TB / Month ,0.0208
blobs-account,LRS,canada-central, Next 450 TB / Month ,0.011
blobs-account,LRS,canada-east, Next 450 TB / Month ,0.011
blobs-account,LRS,central-india, Next 450 TB / Month ,0.0152
blobs-account,LRS,europe-north, Next 450 TB / Month ,0.01
blobs-account,LRS,europe-west, Next 450 TB / Month ,0.01
blobs-account,LRS,france-central, Next 450 TB / Month ,0.0105
blobs-account,LRS,france-south, Next 450 TB / Month ,0.01365
blobs-account,LRS,germany-central, Next 450 TB / Month ,0.0115
blobs-account,LRS,germany-northeast, Next 450 TB / Month ,0.0115
blobs-account,LRS,japan-east, Next 450 TB / Month ,0.015
blobs-account,LRS,japan-west, Next 450 TB / Month ,0.015
blobs-account,LRS,korea-central, Next 450 TB / Month ,0.0144
blobs-account,LRS,korea-south, Next 450 TB / Month ,0.0144
blobs-account,LRS,south-india, Next 450 TB / Month ,0.015
blobs-account,LRS,united-kingdom-south, Next 450 TB / Month ,0.0105
blobs-account,LRS,united-kingdom-west, Next 450 TB / Month ,0.0105
blobs-account,LRS,us-central, Next 450 TB / Month ,0.01
blobs-account,LRS,us-east, Next 450 TB / Month ,0.0152
blobs-account,LRS,us-east-2, Next 450 TB / Month ,0.01
blobs-account,LRS,usgov-arizona, Next 450 TB / Month ,0.016
blobs-account,LRS,usgov-texas, Next 450 TB / Month ,0.016
blobs-account,LRS,usgov-virginia, Next 450 TB / Month ,0.016
blobs-account,LRS,us-north-central, Next 450 TB / Month ,0.0152
blobs-account,LRS,us-south-central, Next 450 TB / Month ,0.01
blobs-account,LRS,us-west, Next 450 TB / Month ,0.0152
blobs-account,LRS,us-west-2, Next 450 TB / Month ,0.01
blobs-account,LRS,us-west-central, Next 450 TB / Month ,0.01
blobs-account,LRS,west-india, Next 450 TB / Month ,0.0152
blobs-account,LRS,central-india, Next 450 TB / Month ,0.0025
blobs-account,LRS,europe-north, Next 450 TB / Month ,0.002
blobs-account,LRS,europe-west, Next 450 TB / Month ,0.00225
blobs-account,LRS,korea-central, Next 450 TB / Month ,0.0025
blobs-account,LRS,korea-south, Next 450 TB / Month ,0.0027
blobs-account,LRS,south-india, Next 450 TB / Month ,0.003
blobs-account,LRS,us-central, Next 450 TB / Month ,0.002
blobs-account,LRS,us-east, Next 450 TB / Month ,0.002
blobs-account,LRS,us-east-2, Next 450 TB / Month ,0.002
blobs-account,LRS,us-north-central, Next 450 TB / Month ,0.002
blobs-account,LRS,us-south-central, Next 450 TB / Month ,0.0024
blobs-account,LRS,us-west, Next 450 TB / Month ,0.0025
blobs-account,LRS,us-west-2, Next 450 TB / Month ,0.002
blobs-account,LRS,us-west-central, Next 450 TB / Month ,0.002
blobs-account,LRS,asia-pacific-east, Over 500 TB / Month ,0.02208
blobs-account,LRS,asia-pacific-southeast, Over 500 TB / Month ,0.0184
blobs-account,LRS,australia-central, Over 500 TB / Month ,0.023
blobs-account,LRS,australia-central-2, Over 500 TB / Month ,0.023
blobs-account,LRS,australia-east, Over 500 TB / Month ,0.0184
blobs-account,LRS,australia-southeast, Over 500 TB / Month ,0.0184
blobs-account,LRS,brazil-south, Over 500 TB / Month ,0.03032
blobs-account,LRS,canada-central, Over 500 TB / Month ,0.0184
blobs-account,LRS,canada-east, Over 500 TB / Month ,0.0184
blobs-account,LRS,central-india, Over 500 TB / Month ,0.0184
blobs-account,LRS,europe-north, Over 500 TB / Month ,0.02024
blobs-account,LRS,europe-west, Over 500 TB / Month ,0.018032
blobs-account,LRS,france-central, Over 500 TB / Month ,0.017664
blobs-account,LRS,france-south, Over 500 TB / Month ,0.022963
blobs-account,LRS,germany-central, Over 500 TB / Month ,0.01932
blobs-account,LRS,germany-northeast, Over 500 TB / Month ,0.01932
blobs-account,LRS,japan-east, Over 500 TB / Month ,0.0184
blobs-account,LRS,japan-west, Over 500 TB / Month ,0.0184
blobs-account,LRS,korea-central, Over 500 TB / Month ,0.0184
blobs-account,LRS,korea-south, Over 500 TB / Month ,0.0184
blobs-account,LRS,south-india, Over 500 TB / Month ,0.021896
blobs-account,LRS,united-kingdom-south, Over 500 TB / Month ,0.017664
blobs-account,LRS,united-kingdom-west, Over 500 TB / Month ,0.017664
blobs-account,LRS,us-central, Over 500 TB / Month ,0.016928
blobs-account,LRS,us-east, Over 500 TB / Month ,0.019136
blobs-account,LRS,us-east-2, Over 500 TB / Month ,0.016928
blobs-account,LRS,usgov-arizona, Over 500 TB / Month ,0.02753
blobs-account,LRS,usgov-texas, Over 500 TB / Month ,0.02753
blobs-account,LRS,usgov-virginia, Over 500 TB / Month ,0.027232
blobs-account,LRS,us-north-central, Over 500 TB / Month ,0.019136
blobs-account,LRS,us-south-central, Over 500 TB / Month ,0.016928
blobs-account,LRS,us-west, Over 500 TB / Month ,0.019136
blobs-account,LRS,us-west-2, Over 500 TB / Month ,0.016928
blobs-account,LRS,us-west-central, Over 500 TB / Month ,0.016928
blobs-account,LRS,west-india, Over 500 TB / Month ,0.0184
blobs-account,LRS,asia-pacific-east, Over 500 TB / Month ,0.016
blobs-account,LRS,asia-pacific-southeast, Over 500 TB / Month ,0.016
blobs-account,LRS,australia-central, Over 500 TB / Month ,0.01875
blobs-account,LRS,australia-central-2, Over 500 TB / Month ,0.01875
blobs-account,LRS,australia-east, Over 500 TB / Month ,0.015
blobs-account,LRS,australia-southeast, Over 500 TB / Month ,0.015
blobs-account,LRS,brazil-south, Over 500 TB / Month ,0.0208
blobs-account,LRS,canada-central, Over 500 TB / Month ,0.011
blobs-account,LRS,canada-east, Over 500 TB / Month ,0.011
blobs-account,LRS,central-india, Over 500 TB / Month ,0.0152
blobs-account,LRS,europe-north, Over 500 TB / Month ,0.01
blobs-account,LRS,europe-west, Over 500 TB / Month ,0.01
blobs-account,LRS,france-central, Over 500 TB / Month ,0.0105
blobs-account,LRS,france-south, Over 500 TB / Month ,0.01365
blobs-account,LRS,germany-central, Over 500 TB / Month ,0.0115
blobs-account,LRS,germany-northeast, Over 500 TB / Month ,0.0115
blobs-account,LRS,japan-east, Over 500 TB / Month ,0.015
blobs-account,LRS,japan-west, Over 500 TB / Month ,0.015
blobs-account,LRS,korea-central, Over 500 TB / Month ,0.0144
blobs-account,LRS,korea-south, Over 500 TB / Month ,0.0144
blobs-account,LRS,south-india, Over 500 TB / Month ,0.015
blobs-account,LRS,united-kingdom-south, Over 500 TB / Month ,0.0105
blobs-account,LRS,united-kingdom-west, Over 500 TB / Month ,0.0105
blobs-account,LRS,us-central, Over 500 TB / Month ,0.01
blobs-account,LRS,us-east, Over 500 TB / Month ,0.0152
blobs-account,LRS,us-east-2, Over 500 TB / Month ,0.01
blobs-account,LRS,usgov-arizona, Over 500 TB / Month ,0.016
blobs-account,LRS,usgov-texas, Over 500 TB / Month ,0.016
blobs-account,LRS,usgov-virginia, Over 500 TB / Month ,0.016
blobs-account,LRS,us-north-central, Over 500 TB / Month ,0.0152
blobs-account,LRS,us-south-central, Over 500 TB / Month ,0.01
blobs-account,LRS,us-west, Over 500 TB / Month ,0.0152
blobs-account,LRS,us-west-2, Over 500 TB / Month ,0.01
blobs-account,LRS,us-west-central, Over 500 TB / Month ,0.01
blobs-account,LRS,west-india, Over 500 TB / Month ,0.0152
blobs-account,LRS,central-india, Over 500 TB / Month ,0.0025
blobs-account,LRS,europe-north, Over 500 TB / Month ,0.002
blobs-account,LRS,europe-west, Over 500 TB / Month ,0.00225
blobs-account,LRS,korea-central, Over 500 TB / Month ,0.0025
blobs-account,LRS,korea-south, Over 500 TB / Month ,0.0027
blobs-account,LRS,south-india, Over 500 TB / Month ,0.003
blobs-account,LRS,us-central, Over 500 TB / Month ,0.002
blobs-account,LRS,us-east, Over 500 TB / Month ,0.002
blobs-account,LRS,us-east-2, Over 500 TB / Month ,0.002
blobs-account,LRS,us-north-central, Over 500 TB / Month ,0.002
blobs-account,LRS,us-south-central, Over 500 TB / Month ,0.0024
blobs-account,LRS,us-west, Over 500 TB / Month ,0.0025
blobs-account,LRS,us-west-2, Over 500 TB / Month ,0.002
blobs-account,LRS,us-west-central, Over 500 TB / Month ,0.002
blobs-account,ZRS,asia-pacific-east, First 50 terabyte (TB) / month ,0.03
blobs-account,ZRS,asia-pacific-southeast, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,australia-east, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,australia-southeast, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,brazil-south, First 50 terabyte (TB) / month ,0.04075
blobs-account,ZRS,canada-central, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,canada-east, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,central-india, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,europe-north, First 50 terabyte (TB) / month ,0.023
blobs-account,ZRS,europe-west, First 50 terabyte (TB) / month ,0.024
blobs-account,ZRS,france-central, First 50 terabyte (TB) / month ,0.024
blobs-account,ZRS,germany-central, First 50 terabyte (TB) / month ,0.02625
blobs-account,ZRS,germany-northeast, First 50 terabyte (TB) / month ,0.02625
blobs-account,ZRS,japan-east, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,japan-west, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,korea-central, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,korea-south, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,south-india, First 50 terabyte (TB) / month ,0.02975
blobs-account,ZRS,united-kingdom-south, First 50 terabyte (TB) / month ,0.024
blobs-account,ZRS,united-kingdom-west, First 50 terabyte (TB) / month ,0.024
blobs-account,ZRS,us-central, First 50 terabyte (TB) / month ,0.023
blobs-account,ZRS,us-east, First 50 terabyte (TB) / month ,0.026
blobs-account,ZRS,us-east-2, First 50 terabyte (TB) / month ,0.023
blobs-account,ZRS,usgov-arizona, First 50 terabyte (TB) / month ,0.037
blobs-account,ZRS,usgov-texas, First 50 terabyte (TB) / month ,0.037
blobs-account,ZRS,us-north-central, First 50 terabyte (TB) / month ,0.026
blobs-account,ZRS,us-south-central, First 50 terabyte (TB) / month ,0.023
blobs-account,ZRS,us-west, First 50 terabyte (TB) / month ,0.026
blobs-account,ZRS,us-west-2, First 50 terabyte (TB) / month ,0.023
blobs-account,ZRS,us-west-central, First 50 terabyte (TB) / month ,0.023
blobs-account,ZRS,west-india, First 50 terabyte (TB) / month ,0.025
blobs-account,ZRS,asia-pacific-east, First 50 terabyte (TB) / month ,0.02
blobs-account,ZRS,asia-pacific-southeast, First 50 terabyte (TB) / month ,0.02
blobs-account,ZRS,australia-east, First 50 terabyte (TB) / month ,0.01875
blobs-account,ZRS,australia-southeast, First 50 terabyte (TB) / month ,0.01875
blobs-account,ZRS,brazil-south, First 50 terabyte (TB) / month ,0.026
blobs-account,ZRS,canada-central, First 50 terabyte (TB) / month ,0.01375
blobs-account,ZRS,canada-east, First 50 terabyte (TB) / month ,0.01375
blobs-account,ZRS,central-india, First 50 terabyte (TB) / month ,0.019
blobs-account,ZRS,europe-north, First 50 terabyte (TB) / month ,0.0125
blobs-account,ZRS,europe-west, First 50 terabyte (TB) / month ,0.0131
blobs-account,ZRS,france-central, First 50 terabyte (TB) / month ,0.0131
blobs-account,ZRS,germany-central, First 50 terabyte (TB) / month ,0.014375
blobs-account,ZRS,germany-northeast, First 50 terabyte (TB) / month ,0.014375
blobs-account,ZRS,japan-east, First 50 terabyte (TB) / month ,0.01875
blobs-account,ZRS,japan-west, First 50 terabyte (TB) / month ,0.01875
blobs-account,ZRS,korea-central, First 50 terabyte (TB) / month ,0.018
blobs-account,ZRS,korea-south, First 50 terabyte (TB) / month ,0.018
blobs-account,ZRS,south-india, First 50 terabyte (TB) / month ,0.01875
blobs-account,ZRS,united-kingdom-south, First 50 terabyte (TB) / month ,0.013125
blobs-account,ZRS,united-kingdom-west, First 50 terabyte (TB) / month ,0.013125
blobs-account,ZRS,us-central, First 50 terabyte (TB) / month ,0.0125
blobs-account,ZRS,us-east, First 50 terabyte (TB) / month ,0.019
blobs-account,ZRS,us-east-2, First 50 terabyte (TB) / month ,0.0125
blobs-account,ZRS,usgov-arizona, First 50 terabyte (TB) / month ,0.02
blobs-account,ZRS,usgov-texas, First 50 terabyte (TB) / month ,0.02
blobs-account,ZRS,us-north-central, First 50 terabyte (TB) / month ,0.019
blobs-account,ZRS,us-south-central, First 50 terabyte (TB) / month ,0.0125
blobs-account,ZRS,us-west, First 50 terabyte (TB) / month ,0.019
blobs-account,ZRS,us-west-2, First 50 terabyte (TB) / month ,0.0125
blobs-account,ZRS,us-west-central, First 50 terabyte (TB) / month ,0.0125
blobs-account,ZRS,west-india, First 50 terabyte (TB) / month ,0.019
blobs-account,ZRS,asia-pacific-east, Next 450 TB / Month ,0.0288
blobs-account,ZRS,asia-pacific-southeast, Next 450 TB / Month ,0.024
blobs-account,ZRS,australia-east, Next 450 TB / Month ,0.024
blobs-account,ZRS,australia-southeast, Next 450 TB / Month ,0.024
blobs-account,ZRS,brazil-south, Next 450 TB / Month ,0.039325
blobs-account,ZRS,canada-central, Next 450 TB / Month ,0.024
blobs-account,ZRS,canada-east, Next 450 TB / Month ,0.024
blobs-account,ZRS,central-india, Next 450 TB / Month ,0.024
blobs-account,ZRS,europe-north, Next 450 TB / Month ,0.02208
blobs-account,ZRS,europe-west, Next 450 TB / Month ,0.02304
blobs-account,ZRS,france-central, Next 450 TB / Month ,0.02304
blobs-account,ZRS,germany-central, Next 450 TB / Month ,0.0252
blobs-account,ZRS,germany-northeast, Next 450 TB / Month ,0.0252
blobs-account,ZRS,japan-east, Next 450 TB / Month ,0.024
blobs-account,ZRS,japan-west, Next 450 TB / Month ,0.024
blobs-account,ZRS,korea-central, Next 450 TB / Month ,0.024
blobs-account,ZRS,korea-south, Next 450 TB / Month ,0.024
blobs-account,ZRS,south-india, Next 450 TB / Month ,0.02856
blobs-account,ZRS,united-kingdom-south, Next 450 TB / Month ,0.02304
blobs-account,ZRS,united-kingdom-west, Next 450 TB / Month ,0.02304
blobs-account,ZRS,us-central, Next 450 TB / Month ,0.02208
blobs-account,ZRS,us-east, Next 450 TB / Month ,0.02496
blobs-account,ZRS,us-east-2, Next 450 TB / Month ,0.02208
blobs-account,ZRS,usgov-arizona, Next 450 TB / Month ,0.03552
blobs-account,ZRS,usgov-texas, Next 450 TB / Month ,0.03552
blobs-account,ZRS,us-north-central, Next 450 TB / Month ,0.02496
blobs-account,ZRS,us-south-central, Next 450 TB / Month ,0.02208
blobs-account,ZRS,us-west, Next 450 TB / Month ,0.02496
blobs-account,ZRS,us-west-2, Next 450 TB / Month ,0.02208
blobs-account,ZRS,us-west-central, Next 450 TB / Month ,0.02208
blobs-account,ZRS,west-india, Next 450 TB / Month ,0.024
blobs-account,ZRS,asia-pacific-east, Next 450 TB / Month ,0.02
blobs-account,ZRS,asia-pacific-southeast, Next 450 TB / Month ,0.02
blobs-account,ZRS,australia-east, Next 450 TB / Month ,0.01875
blobs-account,ZRS,australia-southeast, Next 450 TB / Month ,0.01875
blobs-account,ZRS,brazil-south, Next 450 TB / Month ,0.026
blobs-account,ZRS,canada-central, Next 450 TB / Month ,0.01375
blobs-account,ZRS,canada-east, Next 450 TB / Month ,0.01375
blobs-account,ZRS,central-india, Next 450 TB / Month ,0.019
blobs-account,ZRS,europe-north, Next 450 TB / Month ,0.0125
blobs-account,ZRS,europe-west, Next 450 TB / Month ,0.0131
blobs-account,ZRS,france-central, Next 450 TB / Month ,0.0131
blobs-account,ZRS,germany-central, Next 450 TB / Month ,0.014375
blobs-account,ZRS,germany-northeast, Next 450 TB / Month ,0.014375
blobs-account,ZRS,japan-east, Next 450 TB / Month ,0.01875
blobs-account,ZRS,japan-west, Next 450 TB / Month ,0.01875
blobs-account,ZRS,korea-central, Next 450 TB / Month ,0.018
blobs-account,ZRS,korea-south, Next 450 TB / Month ,0.018
blobs-account,ZRS,south-india, Next 450 TB / Month ,0.01875
blobs-account,ZRS,united-kingdom-south, Next 450 TB / Month ,0.013125
blobs-account,ZRS,united-kingdom-west, Next 450 TB / Month ,0.013125
blobs-account,ZRS,us-central, Next 450 TB / Month ,0.0125
blobs-account,ZRS,us-east, Next 450 TB / Month ,0.019
blobs-account,ZRS,us-east-2, Next 450 TB / Month ,0.0125
blobs-account,ZRS,usgov-arizona, Next 450 TB / Month ,0.02
blobs-account,ZRS,usgov-texas, Next 450 TB / Month ,0.02
blobs-account,ZRS,us-north-central, Next 450 TB / Month ,0.019
blobs-account,ZRS,us-south-central, Next 450 TB / Month ,0.0125
blobs-account,ZRS,us-west, Next 450 TB / Month ,0.019
blobs-account,ZRS,us-west-2, Next 450 TB / Month ,0.0125
blobs-account,ZRS,us-west-central, Next 450 TB / Month ,0.0125
blobs-account,ZRS,west-india, Next 450 TB / Month ,0.019
blobs-account,ZRS,asia-pacific-east, Over 500 TB / Month ,0.0276
blobs-account,ZRS,asia-pacific-southeast, Over 500 TB / Month ,0.023
blobs-account,ZRS,australia-east, Over 500 TB / Month ,0.023
blobs-account,ZRS,australia-southeast, Over 500 TB / Month ,0.023
blobs-account,ZRS,brazil-south, Over 500 TB / Month ,0.0379
blobs-account,ZRS,canada-central, Over 500 TB / Month ,0.023
blobs-account,ZRS,canada-east, Over 500 TB / Month ,0.023
blobs-account,ZRS,central-india, Over 500 TB / Month ,0.023
blobs-account,ZRS,europe-north, Over 500 TB / Month ,0.02116
blobs-account,ZRS,europe-west, Over 500 TB / Month ,0.02208
blobs-account,ZRS,france-central, Over 500 TB / Month ,0.02208
blobs-account,ZRS,germany-central, Over 500 TB / Month ,0.02415
blobs-account,ZRS,germany-northeast, Over 500 TB / Month ,0.02415
blobs-account,ZRS,japan-east, Over 500 TB / Month ,0.023
blobs-account,ZRS,japan-west, Over 500 TB / Month ,0.023
blobs-account,ZRS,korea-central, Over 500 TB / Month ,0.023
blobs-account,ZRS,korea-south, Over 500 TB / Month ,0.023
blobs-account,ZRS,south-india, Over 500 TB / Month ,0.02737
blobs-account,ZRS,united-kingdom-south, Over 500 TB / Month ,0.02208
blobs-account,ZRS,united-kingdom-west, Over 500 TB / Month ,0.02208
blobs-account,ZRS,us-central, Over 500 TB / Month ,0.02116
blobs-account,ZRS,us-east, Over 500 TB / Month ,0.02392
blobs-account,ZRS,us-east-2, Over 500 TB / Month ,0.02116
blobs-account,ZRS,usgov-arizona, Over 500 TB / Month ,0.03404
blobs-account,ZRS,usgov-texas, Over 500 TB / Month ,0.03404
blobs-account,ZRS,us-north-central, Over 500 TB / Month ,0.02392
blobs-account,ZRS,us-south-central, Over 500 TB / Month ,0.02116
blobs-account,ZRS,us-west, Over 500 TB / Month ,0.02392
blobs-account,ZRS,us-west-2, Over 500 TB / Month ,0.02116
blobs-account,ZRS,us-west-central, Over 500 TB / Month ,0.02116
blobs-account,ZRS,west-india, Over 500 TB / Month ,0.023
blobs-account,ZRS,asia-pacific-east, Over 500 TB / Month ,0.02
blobs-account,ZRS,asia-pacific-southeast, Over 500 TB / Month ,0.02
